ts_code,symbol,name,area,industry,list_date
SH601225,601225,陕西煤业,陕西,煤炭开采,20140128
SH601226,601226,华电重工,北京,建筑工程,20141211
SH601228,601228,广州港,广东,港口,20170329
SH601229,601229,上海银行,上海,银行,20161116
SH601231,601231,环旭电子,上海,元器件,20120220
SH601233,601233,桐昆股份,浙江,化纤,20110518
SH601236,601236,红塔证券,云南,证券,20190705
SH601238,601238,广汽集团,广东,汽车整车,20120329
SH601279,601279,英利汽车,吉林,汽车配件,20210415
SH601288,601288,农业银行,北京,银行,20100715
SH601298,601298,青岛港,山东,港口,20190121
SH601311,601311,骆驼股份,湖北,电气设备,20110602
SH601318,601318,中国平安,深圳,保险,20070301
SH601319,601319,中国人保,北京,保险,20181116
SH601326,601326,秦港股份,河北,港口,20170816
SH601328,601328,交通银行,上海,银行,20070515
SH601330,601330,绿色动力,深圳,环境保护,20180611
SH601333,601333,广深铁路,深圳,铁路,20061222
SH601336,601336,新华保险,北京,保险,20111216
SH601339,601339,百隆东方,浙江,纺织,20120612
SH601360,601360,三六零,天津,互联网,20120116
SH601366,601366,利群股份,山东,百货,20170412
SH601368,601368,绿城水务,广西,水务,20150612
SH601369,601369,陕鼓动力,陕西,机械基件,20100428
SH601375,601375,中原证券,河南,证券,20170103
SH601377,601377,兴业证券,福建,证券,20101013
SH601388,601388,怡球资源,江苏,铝,20120423
SH601390,601390,中国中铁,北京,建筑工程,20071203
SH601398,601398,工商银行,北京,银行,20061027
SH601399,601399,国机重装,四川,工程机械,20200608
SH601456,601456,国联证券,江苏,证券,20200731
SH601500,601500,通用股份,江苏,汽车配件,20160919
SH601512,601512,中新集团,江苏,园区开发,20191220
SH601515,601515,东峰集团,广东,广告包装,20120216
SH601518,601518,吉林高速,吉林,路桥,20100319
SH601519,601519,大智慧,上海,软件服务,20110128
SH601528,601528,瑞丰银行,浙江,银行,20210625
SH601555,601555,东吴证券,江苏,证券,20111212
SH601566,601566,九牧王,福建,服饰,20110530
SH601567,601567,三星医疗,浙江,电器仪表,20110615
SH601568,601568,北元集团,陕西,化工原料,20201020
SH601577,601577,长沙银行,湖南,银行,20180926
SH601579,601579,会稽山,浙江,红黄酒,20140825
SH601588,601588,北辰实业,北京,区域地产,20061016
SH601595,601595,上海电影,上海,影视音像,20160817
SH601598,601598,中国外运,北京,仓储物流,20190118
SH601599,601599,浙文影业,浙江,纺织,20110527
SH601600,601600,中国铝业,北京,铝,20070430
SH601601,601601,中国太保,上海,保险,20071225
SH601606,601606,长城军工,安徽,专用机械,20180806
SH601607,601607,上海医药,上海,医药商业,19940324
SH601608,601608,中信重工,河南,专用机械,20120706
SH601609,601609,金田股份,浙江,铜,20200422
SH601611,601611,中国核建,上海,建筑工程,20160606
SH601615,601615,明阳智能,广东,电气设备,20190123
SH601616,601616,广电电气,上海,电气设备,20110201
SH601618,601618,中国中冶,北京,建筑工程,20090921
SH601619,601619,嘉泽新能,宁夏,新型电力,20170720
SH601628,601628,中国人寿,北京,保险,20070109
SH601633,601633,长城汽车,河北,汽车整车,20110928
SH601636,601636,旗滨集团,湖南,玻璃,20110812
SH601658,601658,邮储银行,北京,银行,20191210
SH601665,601665,齐鲁银行,山东,银行,20210618
SH601666,601666,平煤股份,河南,煤炭开采,20061123
SH601668,601668,中国建筑,北京,建筑工程,20090729
SH601669,601669,中国电建,北京,建筑工程,20111018
SH601677,601677,明泰铝业,河南,铝,20110919
SH601678,601678,滨化股份,山东,化工原料,20100223
SH601686,601686,友发集团,天津,钢加工,20201204
SH601688,601688,华泰证券,江苏,证券,20100226
SH601689,601689,拓普集团,浙江,汽车配件,20150319
SH601696,601696,中银证券,上海,证券,20200226
SH601698,601698,中国卫通,北京,电信运营,20190628
SH601699,601699,潞安环能,山西,煤炭开采,20060922
SH601700,601700,风范股份,江苏,电气设备,20110118
SH601702,601702,华峰铝业,上海,铝,20200907
SH601717,601717,郑煤机,河南,专用机械,20100803
SH601718,601718,际华集团,北京,服饰,20100816
SH601727,601727,上海电气,上海,电气设备,20081205
SH601728,601728,中国电信,北京,电信运营,20210820
SH601766,601766,中国中车,北京,运输设备,20080818
SH601777,601777,力帆科技,重庆,摩托车,20101125
SH601778,601778,晶科科技,江西,新型电力,20200519
SH601788,601788,光大证券,上海,证券,20090818
SH601789,601789,宁波建工,浙江,建筑工程,20110816
SH601798,601798,蓝科高新,甘肃,化工机械,20110622
SH601799,601799,星宇股份,江苏,汽车配件,20110201
SH601800,601800,中国交建,北京,建筑工程,20120309
SH601801,601801,皖新传媒,安徽,出版业,20100118
SH601808,601808,中海油服,天津,石油开采,20070928
SH601811,601811,新华文轩,四川,出版业,20160808
SH601816,601816,京沪高铁,北京,铁路,20200116
SH601818,601818,光大银行,北京,银行,20100818
SH601825,601825,沪农商行,上海,银行,20210819
SH601827,601827,三峰环境,重庆,环境保护,20200605
SH601828,601828,美凯龙,上海,其他商业,20180117
SH601838,601838,成都银行,四川,银行,20180131
SH601857,601857,中国石油,北京,石油开采,20071105
SH601858,601858,中国科传,北京,出版业,20170118
SH601860,601860,紫金银行,江苏,银行,20190103
SH601865,601865,福莱特,浙江,玻璃,20190215
SH601866,601866,中远海发,上海,水运,20071212
SH601868,601868,中国能建,北京,建筑工程,20210928
SH601869,601869,长飞光纤,湖北,通信设备,20180720
SH601872,601872,招商轮船,上海,水运,20061201
SH601877,601877,正泰电器,浙江,电气设备,20100121
SH601878,601878,浙商证券,浙江,证券,20170626
SH601880,601880,辽港股份,辽宁,港口,20101206
SH601881,601881,中国银河,北京,证券,20170123
SH601882,601882,海天精工,浙江,机床制造,20161107
SH601886,601886,江河集团,北京,装修装饰,20110818
SH601888,601888,中国中免,北京,旅游服务,20091015
SH601890,601890,亚星锚链,江苏,船舶,20101228
SH601898,601898,中煤能源,北京,煤炭开采,20080201
SH601899,601899,紫金矿业,福建,铜,20080425
SH601900,601900,南方传媒,广东,出版业,20160215
SH601901,601901,方正证券,湖南,证券,20110810
SH601908,601908,京运通,北京,新型电力,20110908
SH601916,601916,浙商银行,浙江,银行,20191126
SH601918,601918,新集能源,安徽,煤炭开采,20071219
SH601919,601919,中远海控,天津,水运,20070626
SH601921,601921,浙版传媒,浙江,出版业,20210723
SH601928,601928,凤凰传媒,江苏,出版业,20111130
SH601929,601929,吉视传媒,吉林,影视音像,20120223
SH601933,601933,永辉超市,福建,超市连锁,20101215
SH601939,601939,建设银行,北京,银行,20070925
SH601949,601949,中国出版,北京,出版业,20170821
SH601952,601952,苏垦农发,江苏,种植业,20170515
SH601956,601956,东贝集团,湖北,家用电器,20201225
SH601958,601958,金钼股份,陕西,小金属,20080417
SH601963,601963,重庆银行,重庆,银行,20210205
SH601965,601965,中国汽研,重庆,汽车服务,20120611
SH601966,601966,玲珑轮胎,山东,汽车配件,20160706
SH601968,601968,宝钢包装,上海,广告包装,20150611
SH601969,601969,海南矿业,海南,普钢,20141209
SH601975,601975,招商南油,江苏,水运,20190108
SH601985,601985,中国核电,北京,新型电力,20150610
SH601988,601988,中国银行,北京,银行,20060705
SH601989,601989,中国重工,北京,船舶,20091216
SH601990,601990,南京证券,江苏,证券,20180613
SH601991,601991,大唐发电,北京,火力发电,20061220
SH601992,601992,金隅集团,北京,水泥,20110301
SH601995,601995,中金公司,北京,证券,20201102
SH601996,601996,丰林集团,广西,家居用品,20110929
SH601997,601997,贵阳银行,贵州,银行,20160816
SH601998,601998,中信银行,北京,银行,20070427
SH601999,601999,出版传媒,辽宁,出版业,20071221
SH603000,603000,人民网,北京,互联网,20120427
SH603001,603001,ST奥康,浙江,服饰,20120426
SH603002,603002,宏昌电子,广东,化工原料,20120518
SH603003,603003,龙宇股份,上海,石油贸易,20120817
SH603004,603004,鼎龙科技,浙江,化工原料,20231227
SH603005,603005,晶方科技,江苏,半导体,20140210
SH603006,603006,联明股份,上海,汽车配件,20140630
SH603007,603007,ST花王,江苏,建筑工程,20160826
SH603008,603008,喜临门,浙江,家居用品,20120717
SH603009,603009,北特科技,上海,汽车配件,20140718
SH603010,603010,万盛股份,浙江,化工原料,20141010
SH603011,603011,合锻智能,安徽,机床制造,20141107
SH603012,603012,创力集团,上海,专用机械,20150320
SH603013,603013,亚普股份,江苏,汽车配件,20180509
SH603015,603015,弘讯科技,浙江,电气设备,20150303
SH603016,603016,新宏泰,江苏,电气设备,20160701
SH603017,603017,中衡设计,江苏,建筑工程,20141231
SH603018,603018,华设集团,江苏,建筑工程,20141013
SH603019,603019,中科曙光,天津,IT设备,20141106
SH603020,603020,爱普股份,上海,食品,20150325
SH603021,603021,山东华鹏,山东,家居用品,20150423
SH603022,603022,新通联,上海,广告包装,20150518
SH603023,603023,威帝股份,黑龙江,汽车配件,20150527
SH603025,603025,大豪科技,北京,纺织机械,20150422
SH603026,603026,胜华新材,山东,化工原料,20150529
SH603027,603027,千禾味业,四川,食品,20160307
SH603028,603028,赛福天,江苏,钢加工,20160331
SH603029,603029,天鹅股份,山东,农用机械,20160427
SH603030,603030,*ST全筑,上海,装修装饰,20150320
SH603031,603031,安孚科技,安徽,电气设备,20160822
SH603032,603032,德新科技,新疆,专用机械,20170105
SH603033,603033,三维股份,浙江,橡胶,20161207
SH603035,603035,常熟汽饰,江苏,汽车配件,20170105
SH603036,603036,如通股份,江苏,专用机械,20161209
SH603037,603037,凯众股份,上海,汽车配件,20170120
SH603038,603038,华立股份,广东,家居用品,20170116
SH603039,603039,泛微网络,上海,软件服务,20170113
SH603040,603040,新坐标,浙江,汽车配件,20170209
SH603041,603041,美思德,江苏,化工原料,20170330
SH603042,603042,华脉科技,江苏,通信设备,20170602
SH603043,603043,广州酒家,广东,食品,20170627
SH603045,603045,福达合金,浙江,电气设备,20180517
SH603048,603048,浙江黎明,浙江,汽车配件,20211116
SH603050,603050,科林电气,河北,电气设备,20170414
SH603051,603051,鹿山新材,广东,塑料,20220325
SH603052,603052,可川科技,江苏,元器件,20221011
SH603053,603053,成都燃气,四川,供气供热,20191217
SH603055,603055,台华新材,浙江,纺织,20170921
SH603056,603056,德邦股份,上海,仓储物流,20180116
SH603057,603057,紫燕食品,上海,食品,20220926
SH603058,603058,永吉股份,贵州,广告包装,20161223
SH603059,603059,倍加洁,江苏,日用化工,20180302
SH603060,603060,国检集团,北京,建筑工程,20161109
SH603061,603061,金海通,天津,半导体,20230303
SH603062,603062,麦加芯彩,上海,染料涂料,20231107
SH603063,603063,禾望电气,深圳,电气设备,20170728
SH603065,603065,宿迁联盛,江苏,化工原料,20230321
SH603066,603066,音飞储存,江苏,仓储物流,20150611
SH603067,603067,振华股份,湖北,化工原料,20160913
SH603068,603068,博通集成,上海,半导体,20190415
SH603069,603069,海汽集团,海南,公路,20160712
SH603070,603070,万控智造,浙江,电气设备,20220310
SH603071,603071,物产环能,浙江,批发业,20211216
SH603073,603073,彩蝶实业,浙江,纺织,20230316
SH603075,603075,热威股份,浙江,家用电器,20230911
SH603076,603076,乐惠国际,浙江,专用机械,20171113
SH603077,603077,和邦生物,四川,化工原料,20120731
SH603078,603078,江化微,江苏,半导体,20170410
SH603079,603079,圣达生物,浙江,食品,20170823
SH603080,603080,新疆火炬,新疆,供气供热,20180103
SH603081,603081,大丰实业,浙江,专用机械,20170420
SH603082,603082,北自科技,北京,运输设备,20240130
SH603083,603083,剑桥科技,上海,通信设备,20171110
SH603085,603085,天成自控,浙江,汽车配件,20150630
SH603086,603086,先达股份,山东,农药化肥,20170511
SH603087,603087,甘李药业,北京,生物制药,20200629
SH603088,603088,宁波精达,浙江,机床制造,20141111
SH603089,603089,正裕工业,浙江,汽车配件,20170126
SH603090,603090,宏盛股份,江苏,专用机械,20160831
SH603093,603093,南华期货,浙江,多元金融,20190830
SH603095,603095,越剑智能,浙江,纺织机械,20200415
SH603096,603096,新经典,天津,出版业,20170425
SH603097,603097,江苏华辰,江苏,电气设备,20220512
SH603098,603098,森特股份,北京,装修装饰,20161216
SH603099,603099,长白山,吉林,旅游景点,20140822
SH603100,603100,川仪股份,重庆,电器仪表,20140805
SH603101,603101,汇嘉时代,新疆,百货,20160506
SH603102,603102,百合股份,山东,医疗保健,20220125
SH603103,603103,横店影视,浙江,影视音像,20171012
SH603105,603105,芯能科技,浙江,电气设备,20180709
SH603106,603106,恒银科技,天津,IT设备,20170920
SH603107,603107,上海汽配,上海,汽车配件,20231101
SH603108,603108,润达医疗,上海,医药商业,20150527
SH603109,603109,神驰机电,重庆,电气设备,20191231
SH603110,603110,东方材料,安徽,染料涂料,20171013
SH603111,603111,康尼机电,江苏,运输设备,20140801
SH603112,603112,华翔股份,山西,机械基件,20200917
SH603113,603113,金能科技,山东,焦炭加工,20170511
SH603115,603115,海星股份,江苏,铝,20190809
SH603116,603116,红蜻蜓,浙江,服饰,20150629
SH603117,603117,ST万林,江苏,仓储物流,20150629
SH603118,603118,共进股份,深圳,通信设备,20150225
SH603119,603119,浙江荣泰,浙江,汽车配件,20230801
SH603121,603121,华培动力,上海,汽车配件,20190111
SH603122,603122,合富中国,上海,医药商业,20220216
SH603123,603123,翠微股份,北京,多元金融,20120503
SH603125,603125,常青科技,江苏,化工原料,20230410
SH603126,603126,中材节能,天津,环境保护,20140731
SH603127,603127,昭衍新药,北京,医疗保健,20170825
SH603128,603128,华贸物流,上海,仓储物流,20120529
SH603129,603129,春风动力,浙江,摩托车,20170818
SH603130,603130,云中马,浙江,纺织,20221118
SH603131,603131,上海沪工,上海,专用机械,20160607
SH603132,603132,金徽股份,甘肃,铅锌,20220222
SH603133,603133,*ST碳元,江苏,元器件,20170320
SH603135,603135,中重科技,天津,专用机械,20230410
SH603136,603136,天目湖,江苏,旅游景点,20170927
SH603137,603137,恒尚节能,江苏,装修装饰,20230419
SH603138,603138,海量数据,北京,软件服务,20170306
SH603139,603139,康惠制药,陕西,中成药,20170421
SH603150,603150,万朗磁塑,安徽,塑料,20220124
SH603151,603151,邦基科技,山东,饲料,20221019
SH603153,603153,上海建科,上海,建筑工程,20230313
SH603155,603155,新亚强,江苏,化工原料,20200901
SH603156,603156,养元饮品,河北,软饮料,20180212
SH603158,603158,腾龙股份,江苏,汽车配件,20150320
SH603159,603159,上海亚虹,上海,专用机械,20160812
SH603160,603160,汇顶科技,深圳,半导体,20161017
SH603161,603161,科华控股,江苏,汽车配件,20180105
SH603162,603162,海通发展,福建,水运,20230329
SH603163,603163,圣晖集成,江苏,建筑工程,20221013
SH603165,603165,荣晟环保,浙江,造纸,20170117
SH603166,603166,福达股份,广西,汽车配件,20141127
SH603167,603167,渤海轮渡,山东,水运,20120906
SH603168,603168,莎普爱思,浙江,化学制药,20140702
SH603169,603169,兰石重装,甘肃,专用机械,20141009
SH603170,603170,宝立食品,上海,食品,20220715
SH603171,603171,税友股份,浙江,软件服务,20210630
SH603172,603172,万丰股份,浙江,染料涂料,20230510
SH603173,603173,福斯达,浙江,机械基件,20230130
SH603176,603176,汇通集团,河北,建筑工程,20211231
SH603177,603177,德创环保,浙江,环境保护,20170207
SH603178,603178,圣龙股份,浙江,汽车配件,20170328
SH603179,603179,新泉股份,江苏,汽车配件,20170317
SH603180,603180,金牌厨柜,福建,家居用品,20170512
SH603181,603181,皇马科技,浙江,化工原料,20170824
SH603182,603182,嘉华股份,山东,食品,20220909
SH603183,603183,建研院,江苏,建筑工程,20170905
SH603185,603185,弘元绿能,江苏,电气设备,20181228
SH603186,603186,华正新材,浙江,元器件,20170103
SH603187,603187,海容冷链,山东,机械基件,20181129
SH603188,603188,亚邦股份,江苏,染料涂料,20140909
SH603189,603189,网达软件,上海,软件服务,20160914
SH603190,603190,亚通精工,山东,汽车配件,20230217
SH603191,603191,望变电气,重庆,电气设备,20220428
SH603192,603192,汇得科技,上海,化工原料,20180828
SH603193,603193,润本股份,广东,日用化工,20231017
SH603195,603195,公牛集团,浙江,家用电器,20200206
SH603196,603196,日播时尚,上海,服饰,20170531
SH603197,603197,保隆科技,上海,汽车配件,20170519
SH603198,603198,迎驾贡酒,安徽,白酒,20150528
SH603199,603199,九华旅游,安徽,旅游景点,20150326
SH603200,603200,上海洗霸,上海,环境保护,20170601
SH603201,603201,常润股份,江苏,汽车配件,20220729
SH603203,603203,快克智能,江苏,专用机械,20161108
SH603206,603206,嘉环科技,江苏,通信设备,20220506
SH603208,603208,江山欧派,浙江,家居用品,20170210
SH603209,603209,兴通股份,福建,水运,20220324
SH603211,603211,晋拓股份,上海,汽车配件,20220725
SH603212,603212,赛伍技术,江苏,塑料,20200430
SH603213,603213,镇洋发展,浙江,化工原料,20211111
SH603214,603214,爱婴室,上海,百货,20180330
SH603215,603215,比依股份,浙江,家用电器,20220218
SH603216,603216,梦天家居,浙江,家居用品,20211215
SH603217,603217,元利科技,山东,化工原料,20190620
SH603218,603218,日月股份,浙江,电气设备,20161228
SH603219,603219,富佳股份,浙江,家用电器,20211122
SH603220,603220,中贝通信,湖北,通信设备,20181115
SH603221,603221,爱丽家居,江苏,家居用品,20200323
SH603222,603222,济民医疗,浙江,医疗保健,20150217
SH603223,603223,恒通股份,山东,仓储物流,20150630
SH603225,603225,新凤鸣,浙江,化纤,20170418
SH603226,603226,菲林格尔,上海,家居用品,20170615
SH603227,603227,雪峰科技,新疆,化工原料,20150515
SH603228,603228,景旺电子,深圳,元器件,20170106
SH603229,603229,奥翔药业,浙江,化学制药,20170509
SH603230,603230,内蒙新华,内蒙,出版业,20211224
SH603231,603231,索宝蛋白,浙江,食品,20231215
SH603232,603232,格尔软件,上海,软件服务,20170421
SH603233,603233,大参林,广东,医药商业,20170731
SH603235,603235,天新药业,江西,化学制药,20220712
SH603236,603236,移远通信,上海,通信设备,20190716
SH603237,603237,五芳斋,浙江,食品,20220831
SH603238,603238,诺邦股份,浙江,纺织,20170222
SH603239,603239,浙江仙通,浙江,汽车配件,20161230
SH603255,603255,鼎际得,辽宁,化工原料,20220818
SH603256,603256,宏和科技,上海,玻璃,20190719
SH603258,603258,电魂网络,浙江,互联网,20161026
SH603259,603259,药明康德,江苏,化学制药,20180508
SH603260,603260,合盛硅业,浙江,化工原料,20171030
SH603261,603261,立航科技,四川,航空,20220315
SH603266,603266,天龙股份,浙江,汽车配件,20170110
SH603267,603267,鸿远电子,北京,元器件,20190515
SH603268,603268,松发股份,广东,家居用品,20150319
SH603269,603269,海鸥股份,江苏,机械基件,20170517
SH603270,603270,金帝股份,山东,机械基件,20230901
SH603272,603272,联翔股份,浙江,家居用品,20220520
SH603273,603273,天元智能,江苏,专用机械,20231023
SH603275,603275,众辰科技,上海,电器仪表,20230823
SH603276,603276,恒兴新材,江苏,化工原料,20230925
SH603277,603277,银都股份,浙江,专用机械,20170911
SH603278,603278,大业股份,山东,钢加工,20171113
SH603279,603279,景津装备,山东,环境保护,20190729
SH603280,603280,南方路机,福建,专用机械,20221108
SH603281,603281,江瀚新材,湖北,化工原料,20230131
SH603282,603282,亚光股份,浙江,专用机械,20230315
SH603283,603283,赛腾股份,江苏,专用机械,20171225
SH603286,603286,日盈电子,江苏,汽车配件,20170627
SH603288,603288,海天味业,广东,食品,20140211
SH603289,603289,泰瑞机器,浙江,专用机械,20171031
SH603290,603290,斯达半导,浙江,半导体,20200204
SH603291,603291,联合水务,江苏,水务,20230327
SH603296,603296,华勤技术,上海,元器件,20230808
SH603297,603297,永新光学,浙江,元器件,20180910
SH603298,603298,杭叉集团,浙江,专用机械,20161227
SH603299,603299,苏盐井神,江苏,食品,20151231
SH603300,603300,华铁应急,浙江,多元金融,20150529
SH603301,603301,振德医疗,浙江,医疗保健,20180412
SH603303,603303,得邦照明,浙江,家用电器,20170330
SH603305,603305,旭升集团,浙江,汽车配件,20170710
SH603306,603306,华懋科技,福建,汽车配件,20140926
SH603307,603307,扬州金泉,江苏,文教休闲,20230216
SH603308,603308,应流股份,安徽,机械基件,20140122
SH603309,603309,维力医疗,广东,医疗保健,20150302
SH603311,603311,金海高科,浙江,家用电器,20150518
SH603312,603312,西典新能,江苏,电气设备,20240111
SH603313,603313,梦百合,江苏,家居用品,20161013
SH603315,603315,福鞍股份,辽宁,机械基件,20150424
SH603316,603316,诚邦股份,浙江,建筑工程,20170619
SH603317,603317,天味食品,四川,食品,20190416
SH603318,603318,水发燃气,辽宁,供气供热,20150424
SH603319,603319,湘油泵,湖南,汽车配件,20161130
SH603320,603320,迪贝电气,浙江,电气设备,20170502
SH603321,603321,梅轮电梯,浙江,运输设备,20170915
SH603322,603322,超讯通信,广东,通信设备,20160728
SH603323,603323,苏农银行,江苏,银行,20161129
SH603324,603324,盛剑环境,上海,环境保护,20210407
SH603325,603325,博隆技术,上海,化工机械,20240110
SH603326,603326,我乐家居,江苏,家居用品,20170616
SH603327,603327,福蓉科技,四川,元器件,20190523
SH603328,603328,依顿电子,广东,元器件,20140701
SH603329,603329,上海雅仕,上海,仓储物流,20171229
SH603330,603330,天洋新材,上海,塑料,20170213
SH603331,603331,百达精工,浙江,专用机械,20170705
SH603332,603332,苏州龙杰,江苏,化纤,20190117
SH603333,603333,尚纬股份,四川,电气设备,20120507
SH603335,603335,迪生力,广东,汽车配件,20170620
SH603336,603336,宏辉果蔬,广东,农业综合,20161124
SH603337,603337,杰克股份,浙江,纺织机械,20170119
SH603338,603338,浙江鼎力,浙江,专用机械,20150325
SH603339,603339,四方科技,江苏,专用机械,20160519
SH603341,603341,N龙旗,上海,通信设备,20240301
SH603345,603345,安井食品,福建,食品,20170222
SH603348,603348,文灿股份,广东,汽车配件,20180426
SH603351,603351,威尔药业,江苏,化学制药,20190130
SH603353,603353,和顺石油,湖南,石油贸易,20200407
SH603355,603355,莱克电气,江苏,家用电器,20150513
SH603356,603356,华菱精工,安徽,运输设备,20180124
SH603357,603357,设计总院,安徽,建筑工程,20170801
SH603358,603358,华达科技,江苏,汽车配件,20170125
SH603359,603359,东珠生态,江苏,环境保护,20170901
SH603360,603360,百傲化学,辽宁,农药化肥,20170206
SH603363,603363,傲农生物,福建,饲料,20170926
SH603365,603365,水星家纺,上海,纺织,20171120
SH603366,603366,日出东方,江苏,家用电器,20120521
SH603367,603367,辰欣药业,山东,化学制药,20170929
SH603368,603368,柳药集团,广西,医药商业,20141204
SH603369,603369,今世缘,江苏,白酒,20140703
SH603373,603373,安邦护卫,浙江,综合类,20231220
SH603375,603375,盛景微,江苏,半导体,20240124
SH603377,603377,东方时尚,北京,汽车服务,20160205
SH603378,603378,亚士创能,上海,染料涂料,20170928
SH603379,603379,三美股份,浙江,化工原料,20190402
SH603380,603380,易德龙,江苏,元器件,20170622
SH603383,603383,顶点软件,福建,软件服务,20170522
SH603385,603385,惠达卫浴,河北,家居用品,20170405
SH603386,603386,骏亚科技,广东,元器件,20170912
SH603387,603387,基蛋生物,江苏,医疗保健,20170717
SH603388,603388,元成股份,浙江,建筑工程,20170324
SH603389,603389,亚振家居,江苏,家居用品,20161215
SH603390,603390,通达电气,广东,汽车配件,20191125
SH603392,603392,万泰生物,北京,生物制药,20200429
SH603393,603393,新天然气,新疆,供气供热,20160912
SH603396,603396,金辰股份,辽宁,专用机械,20171018
SH603398,603398,沐邦高科,江西,电气设备,20151209
SH603399,603399,吉翔股份,辽宁,小金属,20120824
SH603408,603408,建霖家居,福建,家居用品,20200730
SH603416,603416,信捷电气,江苏,电器仪表,20161221
SH603421,603421,鼎信通讯,山东,通信设备,20161011
SH603429,603429,集友股份,安徽,广告包装,20170124
SH603439,603439,贵州三力,贵州,中成药,20200428
SH603444,603444,吉比特,福建,互联网,20170104
SH603456,603456,九洲药业,浙江,医疗保健,20141010
SH603458,603458,勘设股份,贵州,建筑工程,20170809
SH603466,603466,风语筑,上海,文教休闲,20171020
SH603477,603477,巨星农牧,四川,农业综合,20171218
SH603486,603486,科沃斯,江苏,家用电器,20180528
SH603488,603488,展鹏科技,江苏,运输设备,20170516
SH603489,603489,八方股份,江苏,电气设备,20191111
SH603496,603496,恒为科技,上海,IT设备,20170607
SH603499,603499,翔港科技,上海,广告包装,20171016
SH603500,603500,祥和实业,浙江,运输设备,20170904
SH603501,603501,韦尔股份,上海,半导体,20170504
SH603505,603505,金石资源,浙江,化工原料,20170503
SH603506,603506,南都物业,浙江,房产服务,20180201
SH603507,603507,振江股份,江苏,电气设备,20171106
SH603508,603508,思维列控,河南,软件服务,20151224
SH603511,603511,爱慕股份,北京,服饰,20210531
SH603515,603515,欧普照明,上海,家用电器,20160819
SH603516,603516,淳中科技,北京,IT设备,20180202
SH603517,603517,绝味食品,湖南,食品,20170317
SH603518,603518,锦泓集团,江苏,服饰,20141203
SH603519,603519,立霸股份,江苏,家用电器,20150319
SH603520,603520,司太立,浙江,化学制药,20160309
SH603527,603527,众源新材,安徽,铜,20170907
SH603528,603528,多伦科技,江苏,软件服务,20160503
SH603529,603529,爱玛科技,天津,摩托车,20210615
SH603530,603530,神马电力,江苏,电气设备,20190805
SH603533,603533,掌阅科技,北京,互联网,20170921
SH603535,603535,嘉诚国际,广东,仓储物流,20170808
SH603536,603536,惠发食品,山东,食品,20170613
SH603538,603538,美诺华,浙江,化学制药,20170407
SH603551,603551,奥普家居,浙江,家居用品,20200115
SH603555,603555,ST贵人,福建,服饰,20140124
SH603556,603556,海兴电力,浙江,电器仪表,20161110
SH603557,603557,ST起步,浙江,服饰,20170818
SH603558,603558,健盛集团,浙江,纺织,20150127
SH603559,603559,ST通脉,吉林,通信设备,20161202
SH603565,603565,中谷物流,上海,仓储物流,20200925
SH603566,603566,普莱柯,河南,农业综合,20150518
SH603567,603567,珍宝岛,黑龙江,中成药,20150424
SH603568,603568,伟明环保,浙江,环境保护,20150528
SH603569,603569,长久物流,北京,仓储物流,20160810
SH603577,603577,汇金通,山东,电气设备,20161222
SH603578,603578,三星新材,浙江,玻璃,20170306
SH603579,603579,荣泰健康,上海,家用电器,20170111
SH603580,603580,艾艾精工,上海,塑料,20170525
SH603583,603583,捷昌驱动,浙江,电气设备,20180921
SH603585,603585,苏利股份,江苏,农药化肥,20161214
SH603586,603586,金麒麟,山东,汽车配件,20170406
SH603587,603587,地素时尚,上海,服饰,20180622
SH603588,603588,高能环境,北京,环境保护,20141229
SH603589,603589,口子窖,安徽,白酒,20150629
SH603590,603590,康辰药业,北京,生物制药,20180827
SH603595,603595,东尼电子,浙江,元器件,20170712
SH603596,603596,伯特利,安徽,汽车配件,20180427
SH603598,603598,引力传媒,北京,互联网,20150527
SH603599,603599,广信股份,安徽,农药化肥,20150513
SH603600,603600,永艺股份,浙江,家居用品,20150123
SH603601,603601,再升科技,重庆,玻璃,20150122
SH603602,603602,纵横通信,浙江,通信设备,20170810
SH603603,603603,*ST博天,北京,环境保护,20170217
SH603605,603605,珀莱雅,浙江,日用化工,20171115
SH603606,603606,东方电缆,浙江,电气设备,20141015
SH603607,603607,京华激光,浙江,造纸,20171025
SH603608,603608,天创时尚,广东,服饰,20160218
SH603609,603609,禾丰股份,辽宁,饲料,20140808
SH603610,603610,麒盛科技,浙江,家居用品,20191029
SH603611,603611,诺力股份,浙江,运输设备,20150128
SH603612,603612,索通发展,山东,矿物制品,20170718
SH603613,603613,国联股份,北京,互联网,20190730
SH603615,603615,茶花股份,福建,家居用品,20170213
SH603616,603616,韩建河山,北京,水泥,20150611
SH603617,603617,君禾股份,浙江,机械基件,20170703
SH603618,603618,杭电股份,浙江,电气设备,20150217
SH603619,603619,中曼石油,上海,石油开采,20171117
SH603626,603626,科森科技,江苏,元器件,20170209
SH603628,603628,清源股份,福建,电气设备,20170112
SH603629,603629,利通电子,江苏,元器件,20181224
SH603630,603630,拉芳家化,广东,日用化工,20170313
SH603633,603633,徕木股份,上海,汽车配件,20161117
SH603636,603636,南威软件,福建,软件服务,20141230
SH603637,603637,镇海股份,浙江,建筑工程,20170208
SH603638,603638,艾迪精密,山东,专用机械,20170120
SH603639,603639,海利尔,山东,农药化肥,20170112
